Resource,Zone,region,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,cluster,Resource_Type,MGA
Southern_PGAE_Flow_Battery_45,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_46,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_47,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_49,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_52,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_54,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_61,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_69,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_72,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_74,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_75,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_79,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_8,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_93,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_95,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_98,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Flow_Battery_99,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Southern_PGAE_Li_Battery_4hr_102,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_109,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_111,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_117,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_118,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_12,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_124,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_136,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_139,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_140,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_145,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_147,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_148,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_151,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_152,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_154,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_160,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_161,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_162,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_163,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_164,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_165,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_168,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_169,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_17,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_170,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_173,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_174,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_175,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_176,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_177,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_181,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_22,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_23,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_24,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_27,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_3,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_33,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_34,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_37,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_39,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_43,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_45,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_46,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_47,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_49,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_52,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_54,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_61,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_69,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_72,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_74,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_75,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_79,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_8,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_93,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_95,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_98,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_4hr_99,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_102,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_109,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_111,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_117,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_118,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_12,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_124,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_136,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_139,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_140,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_145,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_147,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_148,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_151,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_152,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_154,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_160,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_161,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_162,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_163,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_164,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_165,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_168,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_169,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_17,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_170,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_173,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_174,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_175,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_176,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_177,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_181,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_22,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_23,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_24,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_27,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_3,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_33,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_34,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_37,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_39,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_43,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_45,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_46,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_47,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_49,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_52,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_54,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_61,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_69,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_72,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_74,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_75,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_79,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_8,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_93,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_95,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_98,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Li_Battery_8hr_99,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Southern_PGAE_Solar_102,0,None,1,0,0,191.6977619,0,67168.76992,0,0,None,0
Southern_PGAE_Solar_109,0,None,1,0,0,12675.27984,0,73691.83364,0,0,None,0
Southern_PGAE_Solar_111,0,None,1,0,0,365.7649232,0,68070.37744,0,0,None,0
Southern_PGAE_Solar_117,0,None,1,0,0,2302.611941,0,68946.90021,0,0,None,0
Southern_PGAE_Solar_118,0,None,1,0,0,5543.003718,0,68024.56876,0,0,None,0
Southern_PGAE_Solar_12,0,None,1,0,0,3980.876881,0,72051.68099,0,0,None,0
Southern_PGAE_Solar_124,0,None,1,0,0,7742.070901,0,74272.17804,0,0,None,0
Southern_PGAE_Solar_136,0,None,1,0,0,375.0000026,0,67968.91032,0,0,None,0
Southern_PGAE_Solar_139,0,None,1,0,0,474.3470178,0,73119.57692,0,0,None,0
Southern_PGAE_Solar_140,0,None,1,0,0,61.5671639,0,67196.26447420001,0,0,None,0
Southern_PGAE_Solar_145,0,None,1,0,0,4664.272393,0,68964.61094849999,0,0,None,0
Southern_PGAE_Solar_147,0,None,1,0,0,6039.738853,0,67520.05036,0,0,None,0
Southern_PGAE_Solar_148,0,None,1,0,0,1858.208956,0,68176.80734,0,0,None,0
Southern_PGAE_Solar_151,0,None,1,0,0,1625.932847,0,68054.89517,0,0,None,0
Southern_PGAE_Solar_152,0,None,1,0,0,2547.481354,0,68266.62555299999,0,0,None,0
Southern_PGAE_Solar_154,0,None,1,0,0,674.440302,0,55258.971537800004,0,0,None,0
Southern_PGAE_Solar_160,0,None,1,0,0,286.2873147,0,67839.64782,0,0,None,0
Southern_PGAE_Solar_161,0,None,1,0,0,1956.156723,0,70134.72284,0,0,None,0
Southern_PGAE_Solar_162,0,None,1,0,0,801.7723885,0,72615.37995,0,0,None,0
Southern_PGAE_Solar_163,0,None,1,0,0,1487.406726,0,69328.74004,0,0,None,0
Southern_PGAE_Solar_164,0,None,1,0,0,299.4402916,0,69949.36631699999,0,0,None,0
Southern_PGAE_Solar_165,0,None,1,0,0,1812.873128,0,67934.85180039999,0,0,None,0
Southern_PGAE_Solar_168,0,None,1,0,0,6654.291055,0,65408.212830699995,0,0,None,0
Southern_PGAE_Solar_169,0,None,1,0,0,3603.078356,0,69615.41997,0,0,None,0
Southern_PGAE_Solar_17,0,None,1,0,0,440.7649212,0,67892.97261,0,0,None,0
Southern_PGAE_Solar_170,0,None,1,0,0,612.8731398,0,73867.00444,0,0,None,0
Southern_PGAE_Solar_173,0,None,1,0,0,1177.052233,0,68830.02721,0,0,None,0
Southern_PGAE_Solar_174,0,None,1,0,0,1311.940298,0,71428.27949700001,0,0,None,0
Southern_PGAE_Solar_175,0,None,1,0,0,427.0522387,0,65598.9977,0,0,None,0
Southern_PGAE_Solar_176,0,None,1,0,0,1674.347014,0,67396.73904,0,0,None,0
Southern_PGAE_Solar_177,0,None,1,0,0,2101.119405,0,68137.0969,0,0,None,0
Southern_PGAE_Solar_181,0,None,1,0,0,3074.440292,0,69306.26063,0,0,None,0
Southern_PGAE_Solar_22,0,None,1,0,0,433.7686549,0,67739.90271210001,0,0,None,0
Southern_PGAE_Solar_23,0,None,1,0,0,976.6790928,0,67195.24280820001,0,0,None,0
Southern_PGAE_Solar_24,0,None,1,0,0,3321.828347,0,70861.16876680001,0,0,None,0
Southern_PGAE_Solar_27,0,None,1,0,0,22.38805935,0,66682.72213,0,0,None,0
Southern_PGAE_Solar_3,0,None,1,0,0,324.6268726,0,66357.06932159999,0,0,None,0
Southern_PGAE_Solar_33,0,None,1,0,0,2634.794786,0,70531.71206,0,0,None,0
Southern_PGAE_Solar_34,0,None,1,0,0,201.4925392,0,58272.41272,0,0,None,0
Southern_PGAE_Solar_37,0,None,1,0,0,1757.462681,0,69151.01739,0,0,None,0
Southern_PGAE_Solar_39,0,None,1,0,0,288.2462622,0,67088.75319,0,0,None,0
Southern_PGAE_Solar_43,0,None,1,0,0,3393.74999,0,68436.18534,0,0,None,0
Southern_PGAE_Solar_45,0,None,1,0,0,682.835826,0,67541.99884419999,0,0,None,0
Southern_PGAE_Solar_46,0,None,1,0,0,27.9850746,0,65662.89694,0,0,None,0
Southern_PGAE_Solar_47,0,None,1,0,0,9275.373107,0,69466.90203,0,0,None,0
Southern_PGAE_Solar_49,0,None,1,0,0,3929.104467,0,66525.97633,0,0,None,0
Southern_PGAE_Solar_52,0,None,1,0,0,34.70149056,0,65918.69784,0,0,None,0
Southern_PGAE_Solar_54,0,None,1,0,0,1083.022381,0,73522.42857,0,0,None,0
Southern_PGAE_Solar_61,0,None,1,0,0,2671.175375,0,72564.90092,0,0,None,0
Southern_PGAE_Solar_69,0,None,1,0,0,32.18283549,0,58487.066302800005,0,0,None,0
Southern_PGAE_Solar_72,0,None,1,0,0,246.2686657,0,67183.27796689999,0,0,None,0
Southern_PGAE_Solar_74,0,None,1,0,0,338.6193984,0,65979.93614,0,0,None,0
Southern_PGAE_Solar_75,0,None,1,0,0,214.085819,0,65396.391664999996,0,0,None,0
Southern_PGAE_Solar_79,0,None,1,0,0,493.9365718,0,67546.40916360001,0,0,None,0
Southern_PGAE_Solar_8,0,None,1,0,0,629.6641805,0,56827.008914399994,0,0,None,0
Southern_PGAE_Solar_93,0,None,1,0,0,2057.742543,0,57040.54912,0,0,None,0
Southern_PGAE_Solar_95,0,None,1,0,0,2597.854473,0,69403.96638449999,0,0,None,0
Southern_PGAE_Solar_98,0,None,1,0,0,1133.395535,0,73744.70411,0,0,None,0
Southern_PGAE_Solar_99,0,None,1,0,0,1943.563447,0,69310.9911,0,0,None,0
Subacco_group,0,None,1,0,0,460,0,80608.69565,0,0,None,0
Talega_230_group,0,None,1,0,0,2201,0,8869.886415,0,0,None,0
Tehachapi_Adiabatic_CAES_13,0,None,1,0,0,500,0,183811.76330420002,0,0,None,0
Tehachapi_Flow_Battery_101,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Tehachapi_Flow_Battery_125,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Tehachapi_Flow_Battery_13,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Tehachapi_Flow_Battery_28,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Tehachapi_Flow_Battery_32,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Tehachapi_Flow_Battery_66,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Tehachapi_Flow_Battery_78,0,None,1,0,0,99999,0,247877.892,0,0,None,0
Tehachapi_Li_Battery_4hr_101,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Tehachapi_Li_Battery_4hr_125,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Tehachapi_Li_Battery_4hr_13,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Tehachapi_Li_Battery_4hr_28,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Tehachapi_Li_Battery_4hr_32,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Tehachapi_Li_Battery_4hr_66,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Tehachapi_Li_Battery_4hr_78,0,None,1,0,0,99999,0,122603.4726,0,0,None,0
Tehachapi_Li_Battery_8hr_101,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Tehachapi_Li_Battery_8hr_125,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Tehachapi_Li_Battery_8hr_13,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Tehachapi_Li_Battery_8hr_28,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Tehachapi_Li_Battery_8hr_32,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Tehachapi_Li_Battery_8hr_66,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Tehachapi_Li_Battery_8hr_78,0,None,1,0,0,99999,0,202043.4726,0,0,None,0
Tehachapi_Pumped_Storage_32,0,None,1,0,0,480,0,226259.6426,0,0,None,0
Tehachapi_Solar_101,0,None,1,0,0,14185.35451,0,67141.85612,0,0,None,0
Tehachapi_Solar_125,0,None,1,0,0,631.0634394,0,69024.6943,0,0,None,0
Tehachapi_Solar_13,0,None,1,0,0,2951.585816,0,64000.4549,0,0,None,0
Tehachapi_Solar_28,0,None,1,0,0,874.5335801,0,65401.24809,0,0,None,0
Tehachapi_Solar_32,0,None,1,0,0,6712.220132,0,68240.57273,0,0,None,0
Tehachapi_Solar_66,0,None,1,0,0,3314.552236,0,65578.21125,0,0,None,0
Tehachapi_Solar_78,0,None,1,0,0,387.5932836,0,63841.03421,0,0,None,0
Tehachapi_Wind_13,0,None,1,0,0,1241.316528,0,99329.8692,0,0,None,0
Tehachapi_Wind_18,0,None,1,0,0,247.4911037,0,100298.0673,0,0,None,0
Tehachapi_Wind_32,0,None,1,0,0,242.8578827,0,103278.388,0,0,None,0
Tesla_Tracy_Pump_1_group,0,None,1,0,0,4344,0,533.4944751,0,0,None,0
Trabuco_Capistrano_group,0,None,1,0,0,556,0,17233.86367,0,0,None,0
VEA_138_group,0,None,1,0,0,1367,0,0,0,0,None,0
Victor_Lugo_group,0,None,1,0,0,1221,0,0,0,0,None,0
Vincent_Lugo_group,0,None,1,0,0,2000,0,3981.465,0,0,None,0
Windhub_group,0,None,1,0,0,2500,0,22692.96,0,0,None,0
Woodland_Davis_group,0,None,1,0,0,109,0,7933.929357800001,0,0,None,0
Wyoming_Wind_19,0,None,1,0,0,4000,0,214481.0618,0,0,None,0