Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Time_Index
9000.0,1.0,1.0,1.0,9000.0,36.0,24.0,237.7431258183547,2244.312,32896.078199999996,0.0,442.4094,2912.562,18345.379500000003,13312.564199999999,1
,,,,,,,255.4695869539338,2106.1899,30078.3087,0.0,407.72790000000003,2788.713,17884.1466,12718.787400000001,2
,,,,,,,236.7003928103795,2016.9297,27911.7414,0.0,396.2412,2721.1275,17622.131400000002,12379.955399999999,3
,,,,,,,274.23878109748813,1987.6608,26906.0904,0.0,378.504,2738.466,17830.7334,12261.419100000001,4
,,,,,,,350.3582906796807,2014.1478,27055.818900000002,0.0,377.05140000000006,2854.1763,18511.033499999998,12316.857300000001,5
,,,,,,,253.3841209379833,2104.7382000000002,27993.059100000002,0.0,380.3967,2976.9633000000003,19753.620300000002,12585.6621,6
,,,,,,,187.6919414355432,2279.871,30365.244000000002,0.0,418.0266,3229.2603,21116.3868,13191.110100000002,7
,,,,,,,228.3585287465776,2464.5582000000004,33165.931500000006,0.0,472.9986,3511.9881,22047.1533,13742.9433,8
,,,,,,,188.73467444351843,2609.9379,34860.3849,0.0,527.0454,3648.5757,22530.0402,14325.413400000001,9
,,,,,,,207.5038685870728,2795.8356,36763.3305,0.0,595.7037,3985.4430000000007,22709.7693,14955.2982,10
,,,,,,,202.2902035471965,2965.5252,38371.221000000005,0.0,641.1681,4131.9387,23182.912800000002,15786.148500000001,11
,,,,,,,282.58064516129,3161.7036,39802.792499999996,0.0,697.0635,4285.8639,23503.032900000002,16621.375500000002,12
,,,,,,,152.239019164385,3366.7101000000002,40779.14400000001,0.0,740.9439,4428.1134,23774.0706,17655.3783,13
,,,,,,,162.66634924413745,3534.9489,41027.460300000006,0.0,776.9457,4532.4999,24429.4686,18432.9783,14
,,,,,,,291.9652422330672,3659.5251000000003,40588.218,0.0,798.9957,4615.3008,25048.4157,19670.134500000004,15
,,,,,,,217.93119866682517,3823.2891000000004,39165.535800000005,0.0,822.8061,4581.3312000000005,25262.4312,20280.3246,16
,,,,,,,201.24747053922133,3854.6144999999997,38470.747500000005,0.0,826.1955,4481.8983,25296.3558,20669.853600000002,17
,,,,,,,316.9908344244729,3663.5166,37045.1439,0.0,776.3733,4252.2480000000005,25081.6185,20594.719800000003,18
,,,,,,,277.36698012141386,3504.9537,35667.675,0.0,736.9830000000001,4065.7680000000005,24654.672000000002,20038.1454,19
,,,,,,,224.1875967146766,3334.5378,35558.0766,0.0,696.0518999999999,4012.6896,24032.836799999997,19101.8889,20
,,,,,,,200.20473753124608,3148.641,35647.698599999996,0.0,654.6357,3771.7164000000002,23089.0779,18317.724299999998,21
,,,,,,,212.71753362694895,2854.0116,34223.973300000005,0.0,605.8269,3518.0037,21634.281,17428.8825,22
,,,,,,,254.42685394595856,2598.6897,32959.3743,0.0,550.6794,3261.8142,21559.2138,16227.468900000002,23
,,,,,,,333.6745625520768,2340.9494999999997,34615.6614,0.0,490.7349,3028.9797,20048.1165,14983.018199999999,24
,,,,,,,326.3754314962501,2099.6586,31992.7581,0.0,346.06710000000004,3081.7035,17199.5148,13460.643900000001,25
,,,,,,,266.9396500416614,1997.8200000000002,28676.7513,0.0,332.2476,2875.761,16541.5905,12948.2019,26
,,,,,,,296.1361742649682,1932.3873000000003,26413.5159,0.0,316.2708,2784.4668,16545.199500000002,12584.2032,27
,,,,,,,371.2129508391855,1907.3511,25498.288800000002,0.0,304.8723,2795.4369,16779.4254,12463.4781,28
,,,,,,,178.30734436376605,1966.7367,26327.565,0.0,307.42470000000003,2837.5452,17695.0341,12601.345500000001,29
,,,,,,,181.43554338769172,2088.8937,28905.0363,0.0,321.4647,3072.1491,19605.2895,13153.1787,30
,,,,,,,179.35007737174126,2240.6841,33092.3367,0.0,349.4565,3321.9693,20979.6048,13488.7284,31
,,,,,,,241.9140578502557,2432.7495,37246.4262,0.0,397.6056,3607.5285,21642.5817,14063.5395,32
,,,,,,,235.65765980240425,2594.3354999999997,39980.1474,0.0,442.62989999999996,3989.6892000000003,21765.6495,14545.7091,33
,,,,,,,274.23878109748813,2795.5935000000004,40891.8087,0.0,485.982,4221.8172,21795.9651,15472.482300000001,34
,,,,,,,206.46113557909752,2910.2526000000003,42045.486300000004,0.0,535.6278000000001,4495.698899999999,21518.792100000002,16556.0886,35
,,,,,,,251.29865492203285,3071.1132000000002,42659.8497,0.0,588.2220000000001,4787.273700000001,21367.213200000002,17720.2998,36
,,,,,,,,3224.5965,43148.3436,0.0,675.0576,5075.6634,21561.740100000003,18933.3846,37
,,,,,,,,3454.0344,42994.9692,0.0,692.1342000000001,5399.0847,21747.9654,20033.7687,38
,,,,,,,,3607.0344,42325.5987,0.0,722.6352,5497.8102,22352.8374,21030.2046,39
,,,,,,,,3742.1325,40554.7227,0.0,728.1801,5459.9472000000005,22579.8453,21378.8844,40
,,,,,,,,3711.4119,39566.3013,0.0,710.7075,5301.4212,22886.251200000002,21523.681800000002,41
,,,,,,,,3645.9792,38591.8443,0.0,677.6109,4844.952,22543.393500000002,21103.515,42
,,,,,,,,3285.5544,37575.9864,0.0,597.1563,4597.9623,22480.236,19847.7576,43
,,,,,,,,3234.8772,36274.09680000001,0.0,569.3409,4426.6977,22002.7626,19240.1208,44
,,,,,,,,3033.2565,36568.8459,0.0,529.9938,4036.752,21347.3637,18353.1024,45
,,,,,,,,2699.3187,35120.69730000001,0.0,494.21160000000003,3699.1764,20371.4847,17400.069,46
,,,,,,,,2463.4701,35524.1529,0.0,444.60990000000004,3393.4473,18647.4546,15878.789099999998,47
,,,,,,,,2245.6422,35110.6326,0.0,397.341,3148.5816,18029.590200000002,14793.7239,48
,,,,,,,,1773.3401999999999,29692.4688,0.0,271.5543,2704.4964,18387.6048,10577.8359,49
,,,,,,,,1723.2678,26639.4483,0.0,253.5534,2600.1099,18100.3275,10296.2655,50
,,,,,,,,1707.0606,24652.1403,0.0,242.72640000000004,2525.0931,18214.3719,10136.150099999999,51
,,,,,,,,1728.4689,23949.6012,0.0,236.9169,2518.0164,18653.5899,10065.7575,52
,,,,,,,,1809.7461,24910.5366,0.0,242.199,2652.1263,19821.4695,10268.5464,53
,,,,,,,,1955.1258,27436.8123,0.0,256.23810000000003,2862.315,21706.461900000002,10780.6239,54
,,,,,,,,2131.5888,31133.7486,0.0,284.7141,3042.4257000000002,23069.5893,11302.5501,55
,,,,,,,,2215.5264,34547.9076,0.0,314.8623,3194.9361000000004,23537.6793,11484.549,56
,,,,,,,,2250.36,36561.500100000005,0.0,338.05710000000005,3339.3078,23548.5063,11311.3035,57
,,,,,,,,2295.8361,37339.0254,0.0,359.49060000000003,3422.1096000000002,23361.5592,11213.5563,58
,,,,,,,,2322.9288,36961.9767,0.0,378.37170000000003,3454.3107,23049.018,11281.0311,59
,,,,,,,,2317.6071,36295.2693,0.0,387.3942,3468.4641,22848.7167,11306.926800000001,60
,,,,,,,,2299.3434,35422.8021,0.0,401.74289999999996,3458.9106,22489.2585,11536.340400000001,61
,,,,,,,,2259.7938,34495.2819,0.0,415.2105,3461.0337,22009.9806,11846.3589,62
,,,,,,,,2223.1467000000002,33332.301900000006,0.0,417.85110000000003,3429.1872000000003,21775.032900000002,12194.3088,63
,,,,,,,,2188.4346,31220.2926,0.0,413.6256,3411.1404,21823.7553,12489.738299999999,64
,,,,,,,,2195.0865000000003,30713.061600000005,0.0,401.6988,3433.0788000000002,22065.9201,12895.6806,65
,,,,,,,,2252.6577,31428.7254,0.0,383.2578,3490.4034,22383.8748,13461.373800000001,66
,,,,,,,,2218.1877,32461.0299,0.0,372.43080000000003,3598.3287,22750.191000000003,13991.322600000001,67
,,,,,,,,2241.7722000000003,32865.053400000004,0.0,383.0373,3645.3906,22761.3789,13960.3212,68
,,,,,,,,2242.2564,33556.2102,0.0,370.1421,3521.5425,22313.4993,13957.0389,69
,,,,,,,,2154.4479,33158.2482,0.0,346.5513,3352.0472999999997,21455.2737,13275.727200000001,70
,,,,,,,,2019.7115999999999,33689.7828,0.0,317.3715,3135.1356,19970.882999999998,12161.848500000002,71
,,,,,,,,1888.8462,33099.327900000004,0.0,289.9521,2941.2243000000003,19046.9736,11405.403,72
,,,,,,,,1823.8968,30172.4766,0.0,239.47019999999998,2723.958,19506.041100000002,11406.8619,73
,,,,,,,,1766.0835000000002,29253.7638,0.0,231.2397,2591.6175,19256.2965,11250.0288,74
,,,,,,,,1742.0148,27103.363200000003,0.0,230.0076,2545.9704,19433.1384,11147.1759,75
,,,,,,,,1759.0689,25397.006400000002,0.0,230.0076,2539.9548,19863.6948,11342.6694,76
,,,,,,,,1827.7668,25002.3969,0.0,239.51430000000002,2628.7722000000003,20867.364,11639.9232,77
,,,,,,,,1973.268,25965.022500000003,0.0,257.7348,2846.0376,22537.6191,12414.24,78
,,,,,,,,2176.0974,27900.6588,0.0,285.3747,3106.827,24724.3257,13345.0254,79
,,,,,,,,2297.0457,29612.1546,0.0,309.8457,3280.9221000000002,25931.9043,13697.352,80
,,,,,,,,2369.2518,31334.368499999997,0.0,332.7318,3425.2947,26181.288,13432.9248,81
,,,,,,,,2414.7279,32383.1538,0.0,340.83,3521.5425,25960.054500000002,12985.7688,82
,,,,,,,,2433.5955,33176.5461,0.0,346.94730000000004,3555.5121,25651.483200000002,12571.4376,83
,,,,,,,,2430.9351,33492.5613,0.0,345.5829,3554.8047,24972.2658,12265.7958,84
,,,,,,,,2409.1641000000004,33609.7062,0.0,344.7027,3532.8654,24481.0773,12022.1577,85
,,,,,,,,2370.8241,33289.3989,0.0,341.3142,3493.9422,24158.7918,11950.3062,86
,,,,,,,,2319.3,32617.7757,0.0,334.2276,3417.5097,24087.3336,12006.1098,87
,,,,,,,,2313.2529,31944.3831,0.0,321.9048,3447.2331,24385.4388,12172.7898,88
,,,,,,,,2353.4073,31315.8078,0.0,328.1103,3561.5277,25519.032,12790.2744,89
,,,,,,,,2522.7342,33502.921200000004,0.0,357.9948,3769.947,26474.7015,13767.3801,90
,,,,,,,,2507.0112000000004,33550.111800000006,0.0,353.4615,3801.4398,26443.303200000002,14290.0353,91
,,,,,,,,2467.0989,32606.9928,0.0,342.36990000000003,3722.8841999999995,25707.7845,14004.8181,92
,,,,,,,,2409.0435,32014.1493,0.0,330.4431,3619.9134000000004,24530.5215,13837.7727,93
,,,,,,,,2306.2374,31776.411600000003,0.0,309.40470000000005,3464.2179,23034.942900000002,13290.6807,94
,,,,,,,,2168.478,30884.3694,0.0,285.8148,3273.4917,21982.552200000002,12611.9223,95
,,,,,,,,2026.9683,30224.081700000002,0.0,263.2806,3061.8873000000003,19776.357,11945.9295,96
,,,,,,,,1760.5197,32224.537800000002,0.0,252.62910000000002,2816.6679,18981.2889,11475.065700000001,97
,,,,,,,,1696.7799,29440.926,0.0,243.47520000000003,2700.2502,18671.9958,11222.674200000001,98
,,,,,,,,1664.7291,26782.4367,0.0,236.56500000000003,2622.0483000000004,18589.3497,11102.679,99
,,,,,,,,1660.7376,24912.5724,0.0,235.7289,2591.2637999999997,18839.0934,11021.3442,100
,,,,,,,,1685.6532000000002,24324.1902,0.0,237.13739999999999,2635.4952,19380.8079,11176.3539,101
,,,,,,,,1756.8918,25077.717,0.0,246.02759999999998,2735.6355,20395.665,11537.434799999999,102
,,,,,,,,1849.5378,26969.8914,0.0,261.0801,2823.3909000000003,21652.6869,11972.1897,103
,,,,,,,,1947.7476000000001,30084.9219,0.0,283.4379,2963.5164,22457.8602,12251.2068,104
,,,,,,,,2030.1129,33320.2959,0.0,308.4372,3098.6883000000003,22880.8377,12111.1515,105
,,,,,,,,2088.8937,35109.595799999996,0.0,324.0612,3175.8282,22907.9052,11881.008000000002,106
,,,,,,,,2113.0839,35597.504700000005,0.0,331.587,3214.3986,22582.7325,11560.4118,107
,,,,,,,,2116.4697,34852.568400000004,0.0,327.978,3205.9053000000004,22231.5741,11311.668000000001,108
,,,,,,,,2081.5164,33958.0467,0.0,327.8025,3177.2439000000004,21556.3266,11078.6067,109
,,,,,,,,2035.4346,32861.7342,0.0,317.54699999999997,3102.9345,20925.108,10931.2569,110
,,,,,,,,1997.4573,31783.096800000003,0.0,307.9089,3066.1335,20484.4473,10960.4349,111
,,,,,,,,1955.1258,30589.011899999998,0.0,296.42130000000003,3041.01,20530.6425,11202.2496,112
,,,,,,,,1933.7175,28797.4872,0.0,290.47950000000003,3060.4725000000003,20803.4847,11650.1355,113
,,,,,,,,1947.6270000000002,29263.7556,0.0,295.5852,3240.9369,21381.6501,12348.588600000001,114
,,,,,,,,2026.9683,30832.967700000005,0.0,302.93550000000005,3460.68,22115.724299999998,13318.765200000002,115
,,,,,,,,2059.7454000000002,30949.861500000003,0.0,312.7941,3470.5872,22152.8979,13379.31,116
,,,,,,,,2043.1755000000003,30315.709800000004,0.0,310.94550000000004,3399.4629,21760.9578,13374.2034,117
,,,,,,,,1966.1318999999999,30881.987100000002,0.0,300.2949,3296.8458,21063.6945,13009.4757,118
,,,,,,,,1864.4139,30812.655600000002,0.0,281.3256,3127.3505999999998,18694.7334,12386.156400000002,119
,,,,,,,,1754.352,31699.1367,0.0,261.7398,2962.4553,16771.1247,11737.305,120
,,,,,,,,1922.5899,30936.5217,0.0,410.3685,2821.6215,17590.733099999998,14587.6527,121
,,,,,,,,1816.8813,27524.223,0.0,376.4799,2689.9884,17113.6206,13634.2548,122
,,,,,,,,1746.3690000000001,25146.8127,0.0,345.01050000000004,2588.787,16828.8687,13256.0316,123
,,,,,,,,1705.851,23896.8927,0.0,327.7584,2547.0324,16845.831000000002,12839.148,124
,,,,,,,,1690.9749000000002,23830.0245,0.0,314.77500000000003,2551.6323,16969.259700000002,12145.4352,125
,,,,,,,,1698.3522,24807.8466,0.0,308.5245,2484.0459,17375.9967,11900.3382,126
,,,,,,,,1756.4076,27965.0268,0.0,318.99960000000004,2566.1403,18138.9438,11954.3184,127
,,,,,,,,1905.4161,31640.2173,0.0,364.1562,2736.3429,19014.131699999998,12594.051,128
,,,,,,,,2080.9116,34122.2742,0.0,454.5135,2908.3158,20028.2661,13753.5201,129
,,,,,,,,2318.0904,35490.5226,0.0,499.3614,3224.6595,20390.2515,15244.892100000001,130
,,,,,,,,2495.1582000000003,35912.9412,0.0,579.6396,3428.4789,21060.8073,16964.5842,131
,,,,,,,,2625.1776,36367.0443,0.0,630.6057000000001,3608.2359,21371.9049,18484.039800000002,132
,,,,,,,,2789.7876,37068.0786,0.0,676.8620999999999,3769.2396,21705.3792,19810.5552,133
,,,,,,,,2972.5407,36839.0988,0.0,718.9380000000001,3907.9494000000004,22162.281300000002,21094.397100000002,134
,,,,,,,,3112.7193,36470.6514,0.0,749.7459,3994.6437000000005,22764.627,22315.505400000002,135
,,,,,,,,3296.8026,35234.9271,0.0,779.5863,4042.4139,23230.1907,22989.8871,136
,,,,,,,,3426.3378,35550.268200000006,0.0,770.9157,4054.7988000000005,23761.8,23668.6455,137
,,,,,,,,3435.651,34995.294,0.0,770.3883,3925.2888,23700.0852,23671.1988,138
,,,,,,,,3333.5703000000003,33679.8486,0.0,724.7916,3715.1001,23484.2661,23125.201200000003,139
,,,,,,,,3149.1243,33378.3819,0.0,692.046,3620.9754000000003,22861.7091,22369.1202,140
,,,,,,,,3052.971,34637.014800000004,0.0,649.9268999999999,3555.8658,22170.582,21036.4047,141
,,,,,,,,2857.2768,33816.3012,0.0,589.014,3318.0768,20710.0107,19636.2153,142
,,,,,,,,2549.3435999999997,33841.9737,0.0,535.8033,3057.9957000000004,18759.3345,18105.452100000002,143
,,,,,,,,2268.018,32862.6288,0.0,478.2798,2821.6215,18945.920700000002,16421.5044,144
,,,,,,,,1745.1594,32545.596599999997,0.0,242.81459999999998,2731.3893,18889.620300000002,11163.2238,145
,,,,,,,,1685.169,29570.279400000003,0.0,233.3079,2588.4324,18513.920700000002,10868.158800000001,146
,,,,,,,,1655.9000999999998,26621.8614,0.0,229.6548,2493.2466,18415.7559,10727.0091,147
,,,,,,,,1639.5723,24460.274699999998,0.0,227.45430000000002,2439.1071,18439.2144,10713.514500000001,148
,,,,,,,,1645.4978999999998,23414.503500000003,0.0,230.9319,2407.968,18565.5303,10797.7662,149
,,,,,,,,1667.8737,23545.3932,0.0,238.89780000000002,2432.7378,19078.3719,11053.0755,150
,,,,,,,,1724.3568,25434.8649,0.0,246.64409999999998,2484.0459,20229.6501,11438.2287,151
,,,,,,,,1794.2643,28666.026,0.0,264.2931,2589.1407,21458.882700000002,11732.563800000002,152
,,,,,,,,1908.9234,32070.9474,0.0,289.99620000000004,2746.2509999999997,22251.423600000002,11942.647200000001,153
,,,,,,,,1993.7079000000003,33598.7145,0.0,304.4754,2880.0072,22743.6948,11838.699900000001,154
,,,,,,,,2044.3851000000002,33925.2174,0.0,313.3224,2956.4397,22866.0408,11662.1712,155
,,,,,,,,2052.4887000000003,33292.379700000005,0.0,320.0562,2991.1167,22631.8149,11434.2165,156
,,,,,,,,2041.6032,32607.0612,0.0,324.0612,2984.04,22291.4844,11204.4375,157
,,,,,,,,2012.5755000000001,32056.662600000003,0.0,324.3249,2973.4245,22121.4996,11217.568500000001,158
,,,,,,,,1990.5633,31249.053,0.0,315.4347,2968.4709,22068.8073,11369.6595,159
,,,,,,,,1986.3297,30511.698300000004,0.0,306.6327,3000.6711,22349.2284,11761.3773,160
,,,,,,,,2030.3549999999998,29606.5818,0.0,301.0869,3125.9349,23354.702100000002,12418.2522,161
,,,,,,,,2186.8623000000002,32133.7908,0.0,329.7384,3408.6636,24300.6264,13364.721000000001,162
,,,,,,,,2218.3082999999997,32653.008,0.0,333.8316,3471.2955,24292.6866,13865.8563,163
,,,,,,,,2196.1746,31930.234200000003,0.0,325.0737,3434.8482,23772.2661,13530.307499999999,164
,,,,,,,,2152.3914,31213.8954,0.0,314.2908,3372.9246,22978.2807,13298.3406,165
,,,,,,,,2068.0911,31802.9076,0.0,294.2649,3240.5832,21716.5671,12828.9357,166
,,,,,,,,1940.3694,31465.516499999998,0.0,274.9437,3060.8262,19551.8754,12203.0622,167
,,,,,,,,1825.7112,32129.7849,0.0,251.6175,2887.0848,19677.830400000003,11566.612799999999,168
,,,,,,,,1711.6569,32511.576600000004,0.0,256.3704,2907.9621,19328.1165,11789.8263,169
,,,,,,,,1647.1917,29704.692600000002,0.0,245.45520000000002,2790.1287,19061.409600000003,11579.7429,170
,,,,,,,,1622.2761,26886.6189,0.0,241.8903,2707.6815,18921.379500000003,11561.1417,171
,,,,,,,,1606.4325,24888.9501,0.0,236.43269999999998,2660.9724,19163.1843,11571.7185,172
,,,,,,,,1617.0759,23906.1456,0.0,239.2056,2660.9724,19433.4993,11781.4374,173
,,,,,,,,1652.2713,24162.3405,0.0,247.17240000000004,2671.9416,20148.4467,12242.0889,174
,,,,,,,,1733.0643,25933.7115,0.0,257.2506,2770.6670999999997,21280.9581,12748.695300000001,175
,,,,,,,,1810.7136,28915.0731,0.0,278.3763,2896.6383,22477.3488,12924.494100000002,176
,,,,,,,,1901.3031000000003,32085.945000000003,0.0,305.6643,3015.5328,22720.5972,12887.6571,177
,,,,,,,,1980.8873999999998,33837.7959,0.0,313.54200000000003,3072.1491,22779.4239,12312.4806,178
,,,,,,,,2024.7912000000001,34294.8231,0.0,319.08779999999996,3102.2271,22920.8976,11876.9958,179
,,,,,,,,2032.6527,33695.163,0.0,317.2833,3100.4577,22640.1156,11512.2681,180
,,,,,,,,2027.0898000000002,32988.951,0.0,316.18260000000004,3034.287,22233.7395,11196.413999999999,181
,,,,,,,,1995.6428999999998,32443.836300000003,0.0,313.98210000000006,3073.2111,21954.0402,11003.4729,182
,,,,,,,,1967.4621,31544.824500000002,0.0,297.7857,3045.9645,21917.2284,10890.4077,183
,,,,,,,,1941.7005000000001,30431.7189,0.0,284.0985,3056.58,22092.2658,11123.4681,184
,,,,,,,,1952.3439000000003,28853.5194,0.0,287.0028,3110.7195,22801.7997,11590.684200000002,185
,,,,,,,,2027.2104000000002,30083.7744,0.0,301.8789,3340.3698,23937.5592,12433.5702,186
,,,,,,,,2135.4588,32084.0901,0.0,320.3199,3574.6200000000003,24499.8441,13320.588600000001,187
,,,,,,,,2132.0721000000003,31680.752400000005,0.0,321.5529,3600.4518,24382.912500000002,13455.9027,188
,,,,,,,,2101.7142,30968.7885,0.0,311.82570000000004,3541.3578,23394.0402,13389.5223,189
,,,,,,,,2015.2368000000001,31541.2488,0.0,298.1817,3379.6476000000002,21900.627,12934.3419,190
,,,,,,,,1886.1849,31037.0094,0.0,274.8114,3172.644,19829.4093,12257.4069,191
,,,,,,,,1764.7533,31776.0462,0.0,252.0135,2953.2545999999998,20620.5066,11645.393399999999,192
,,,,,,,,1786.0401000000002,30180.694500000005,0.0,293.64840000000004,2729.6199,17479.9359,10821.474,193
,,,,,,,,1712.8665,27126.9918,0.0,272.83140000000003,2614.2642,17122.2822,10508.1723,194
,,,,,,,,1675.1304,25061.8698,0.0,259.1433,2536.7706000000003,17064.538200000003,10305.018900000001,195
,,,,,,,,1660.3749,24262.3377,0.0,246.2922,2517.3081,17265.5604,10079.982,196
,,,,,,,,1692.5472,24940.1745,0.0,244.0035,2599.7562,17936.1162,10165.328099999999,197
,,,,,,,,1762.9388999999999,26948.0286,0.0,254.65410000000003,2714.7582,19119.8754,10452.0042,198
,,,,,,,,1840.104,29842.884000000002,0.0,275.12010000000004,2799.3294,20130.401700000002,10754.3637,199
,,,,,,,,1950.2874,33069.2895,0.0,308.0412,2909.7306000000003,20679.6951,10923.2325,200
,,,,,,,,2062.2852,35290.4121,0.0,343.647,3056.58,21011.7249,11007.8496,201
,,,,,,,,2152.5129,36477.8982,0.0,365.4765,3156.3666000000003,21069.4689,11139.8814,202
,,,,,,,,2275.7589000000003,36404.2845,0.0,389.90340000000003,3200.9517,20841.018300000003,11362.365,203
,,,,,,,,2358.729,36798.903,0.0,408.3003,3217.9365000000003,20582.6121,11456.1,204
,,,,,,,,2418.4773,36244.2321,0.0,432.8154,3367.2626999999998,20234.7027,11609.2854,205
,,,,,,,,2445.57,35514.6255,0.0,456.4935,3369.0321000000004,19626.9435,11971.0953,206
,,,,,,,,2487.4182,34779.736800000006,0.0,453.0168,3398.7555,19387.665,12312.116100000001,207
,,,,,,,,2520.7992,32766.0183,0.0,468.333,3398.0481,19499.183999999997,12502.1394,208
,,,,,,,,2503.1412,32155.829999999998,0.0,459.3987,3373.9857,19634.161500000002,13002.911100000001,209
,,,,,,,,2432.3868,31649.3262,0.0,432.85949999999997,3269.9529,19497.7404,12859.2081,210
,,,,,,,,2389.4496,31761.172800000004,0.0,417.411,3346.0317,19547.9055,13508.0586,211
